> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	2048
y0	0
yS	256
output-directory	/tmp
y1	511
strategy	GREEDY_RANGE_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	256
x0	0
x1	511
input	datasets/SIMPLE_VORONOI_2048x2048_1.png
height	2048
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	775	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	672	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	657	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	628	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	272	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	189	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	115	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	70	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	235	2048	4194304
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	222	1	2048
pt/ulisboa/tecnico/cnv/solver/AbstractSolverStrategy	<init>	73	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	100	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	114	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	131	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	223	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	214	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	208	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	199	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	165	2272	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	68	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	56	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	39	311807	31180700
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	31	311807	311807
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	412	26	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	395	19	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	383	7	19
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	362	7	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	350	19	7
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	332	16	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	320	10	16
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	299	10	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	287	16	10
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	275	26	4
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	166	30	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	96	30	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	31	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	25	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	9	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	3	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1487	1	30
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1447	112547	148574
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	1425	511	261121
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1404	1	511
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	1383	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1346	0	17100
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1326	60844	17100
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1267	0	60140
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1247	17804	60140
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1188	67	24780
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1168	53097	24847
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1109	0	52618
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1089	25326	52618
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1033	77944	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1025	77944	76698
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	985	1	154642
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	955	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	924	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	875	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	826	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	777	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	666	1	176
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	683	176	34672
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	622	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	586	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	550	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	514	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	491	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	468	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	380	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	357	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	269	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	246	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	158	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	135	1	0
