> [AbstractArgumentParser]: setupCLIOptions() DONE.
width	1024
y0	0
yS	64
output-directory	/tmp
y1	127
strategy	GREEDY_RANGE_SCAN
paint_color	java.awt.Color[r=0,g=160,b=230]
debug	true
xS	64
x0	0
x1	127
input	datasets/SIMPLE_VORONOI_1024x1024_1.png
height	1024
gradient	RAINBOW


Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	775	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	672	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	657	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	628	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	272	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	189	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	115	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	70	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	235	1024	1048576
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	222	1	1024
pt/ulisboa/tecnico/cnv/solver/AbstractSolverStrategy	<init>	73	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	100	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	114	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	131	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	223	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	214	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	208	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	199	0	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	165	2272	2768
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	68	80	5040
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	56	1	80
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	39	28402	2840200
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	31	28402	28402
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	412	41	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	395	41	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	383	0	41
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	350	41	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	332	28	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	320	13	28
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	299	13	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	287	28	13
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	275	41	4
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	171	6	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	166	39	6
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	101	6	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	96	39	6
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	31	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	25	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	9	2	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	shiftViewportCorner	3	2	2
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1487	1	45
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1447	8425	7704
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getBottomY	1425	127	16129
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	getRightX	1404	1	127
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	1383	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1346	26	2931
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1326	4132	2957
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1267	0	4000
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1247	3089	4000
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1188	0	4410
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1168	2679	4410
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	containsCoordinate	1109	0	2530
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	1089	4559	2530
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1033	7089	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	1025	7089	6786
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	985	1	13875
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	isDebugging	955	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	924	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	875	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	826	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	toString	777	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	666	1	22
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	683	22	1364
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	622	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	586	0	1
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	550	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	514	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	491	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	468	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	380	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	357	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	269	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	246	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	158	1	0
pt/ulisboa/tecnico/cnv/solver/Solver$Viewport	checkBoundaries	135	1	0
